API_WELLNO,WH_LAT,WH_LONG,CONAME,DT_APP_ISSUED,DT_APP_RECVD,APP_TYP,APPNO,EXIST_WELL,LOCATION_ID,RIG_TYP,PROP_WLTYPE,PROP_WELL_CLASS,APP_TYP_Description
34081206930000,40.3424263330492,-80.6968836161119,ASCENT RESOURCES UTICA LLC,07/26/2017,06/29/2017,HX0,aPATT031116,True,aPATT031116,RTAF,OG_R,EOUT,"Drill New Well, horizontally Urban 5000"
34121246260000,39.9279358330409,-81.2671553168675,ANTERO RESOURCES CORPORATION,07/26/2017,06/29/2017,NW,aPATT031115,False,aPATT031115,RTAF,ST_R,STRT,Drill New Well
34121246250000,39.8847082072189,-81.3641868766555,ANTERO RESOURCES CORPORATION,07/19/2017,06/29/2017,NW,aPATT031114,False,aPATT031114,RTAF,ST_R,STRT,Drill New Well
34167294730000,39.6077701038798,-81.4385411055638,ENERVEST OPERATING LLC,07/20/2017,06/28/2017,PA,aPATT031110,True,aPATT031110,SERV,OG_R,,Plug and Abandon
34111244330000,39.6794448135234,-81.172091088569,TAFT OPERATING LLC,07/05/2017,06/28/2017,PA,aPATT031109,True,aPATT031109,SERV,SW_R,,Plug and Abandon
34013212710000,40.1057922774973,-81.0968066747789,RICE DRILLING D LLC,07/27/2017,06/27/2017,NW,aPATT031105,False,aPATT031105,RTAF,ST_R,STRT,Drill New Well
34013212720000,40.1057916376558,-81.0967530603748,RICE DRILLING D LLC,07/27/2017,06/27/2017,NW,aPATT031104,True,aPATT031104,RTAF,ST_R,STRT,Drill New Well
34083242720000,40.4628950263098,-82.4281986875213,BI JOE DEVELOPMENT INC,07/11/2017,07/05/2017,PA,aPATT031144,True,aPATT031144,SERV,OG_R,,Plug and Abandon
34083242930000,40.4538632537911,-82.3921329573405,BI JOE DEVELOPMENT INC,07/11/2017,07/05/2017,PA,aPATT031145,True,aPATT031145,SERV,OG_R,,Plug and Abandon
34085605070000,41.7272061408567,-81.2321885956738,CITY OF PAINESVILLE (OHIO),07/26/2017,07/05/2017,PA,aPATT031146,True,aPATT031146,SERV,OG_R,,Plug and Abandon
34155241020000,41.4192527609884,-80.8841593203391,US ENERGY OH LLC,08/01/2017,07/25/2017,HX,aPATT031253,True,aPATT031253,RT,OG_R,POOL,"Drill New Well, horizontally"
34013212930000,40.0251388319541,-80.9800213386346,RICE DRILLING D LLC,09/01/2017,07/25/2017,NW,aPATT031254,True,aPATT031254,RTAF,ST_R,STRT,Drill New Well
34013212920000,40.0250874210488,-80.9800796015599,RICE DRILLING D LLC,09/01/2017,07/25/2017,NW,aPATT031255,False,aPATT031255,RTAF,ST_R,STRT,Drill New Well
34081207250000,40.2599041750299,-80.8495939086226,ASCENT RESOURCES UTICA LLC,08/23/2017,07/25/2017,HX,aPATT031256,True,aPATT031256,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34013212870000,39.9439381906814,-80.9526805209032,GULFPORT ENERGY CORPORATION,08/25/2017,07/26/2017,NW,aPATT031257,False,aPATT031257,RTAF,OG_R,STRT,Drill New Well
34013212880000,39.9439715047423,-80.952708314616,GULFPORT ENERGY CORPORATION,08/25/2017,07/26/2017,NW,aPATT031258,True,aPATT031258,RTAF,OG_R,STRT,Drill New Well
34013212890000,39.943868817726,-80.9526249946697,GULFPORT ENERGY CORPORATION,08/25/2017,07/26/2017,NW,aPATT031259,True,aPATT031259,RTAF,OG_R,STRT,Drill New Well
34013212900000,39.9439021318008,-80.9526527883281,GULFPORT ENERGY CORPORATION,08/25/2017,07/26/2017,NW,aPATT031260,True,aPATT031260,RTAF,OG_R,STRT,Drill New Well
34059210070000,40.1802710554145,-81.4861700854828,ENERGY CONTRACTORS INC,08/23/2017,07/26/2017,PA,aPATT031261,True,aPATT031261,SERV,OG_R,,Plug and Abandon
34157211950000,40.36855378769,-81.5647271819415,GREEN GAS CO,08/23/2017,07/26/2017,PA,aPATT031262,True,aPATT031262,SERV,OG_R,,Plug and Abandon
34169216790000,40.798688368868,-81.8054309992064,MORMACK IND INC,08/23/2017,07/26/2017,PA,aPATT031263,True,aPATT031263,SERV,OG_R,,Plug and Abandon
34121217880000,39.6833968164108,-81.4752049758191,ENERVEST OPERATING LLC,08/23/2017,07/26/2017,PA,aPATT031264,True,aPATT031264,SERV,OG_R,,Plug and Abandon
34169241060000,40.8245199714445,-81.8980238850518,JAMES R BERNHARDT INC,08/24/2017,07/26/2017,PA,aPATT031265,True,aPATT031265,SERV,OG_R,,Plug and Abandon
34169237350000,40.8273834136801,-81.8944566209698,JAMES R BERNHARDT INC,08/23/2017,07/26/2017,PA,aPATT031266,True,aPATT031266,SERV,OG_R,,Plug and Abandon
34055221580000,41.3655583658821,-81.1835980008318,DISCOVERY OIL AND GAS,08/23/2017,07/26/2017,NW,aPATT031267,False,aPATT031267,RTAF,OG_R,POOL,Drill New Well
34067203660000,40.3445673242536,-81.2304142930276,RHDK OIL & GAS LLC/DBA RED HILL,08/23/2017,07/26/2017,PA,aPATT031268,True,aPATT031268,SERV,OG_R,,Plug and Abandon
34067205610000,40.3230317188,-81.2440939587709,RHDK OIL & GAS LLC/DBA RED HILL,08/23/2017,07/26/2017,PA,aPATT031269,True,aPATT031269,SERV,OG_R,,Plug and Abandon
34085605080000,41.7268847813567,-81.23241830868,CITY OF PAINESVILLE (OHIO),07/26/2017,07/05/2017,PA,aPATT031147,True,aPATT031147,SERV,OG_R,,Plug and Abandon
34111247680000,39.7842327291725,-81.1063230571382,GULFPORT ENERGY CORPORATION,08/03/2017,07/06/2017,NW,aPATT031151,True,aPATT031151,RTAF,ST_R,STRT,Drill New Well
34111247690000,39.7842021101356,-81.1062880832177,GULFPORT ENERGY CORPORATION,08/03/2017,07/06/2017,NW,aPATT031152,True,aPATT031152,RTAF,OG_R,STRT,Drill New Well
34127274140000,39.8530707277751,-82.4123027145285,ARTEX OIL COMPANY,07/11/2017,07/06/2017,NW,aPATT031154,False,aPATT031154,RTAF,OG_R,EOUT,Drill New Well
34081207060000,40.2447646897644,-80.8081876677344,ASCENT RESOURCES UTICA LLC,08/04/2017,07/07/2017,HX,aPATT031155,True,aPATT031155,RTAF,OG_R,EOUT,"Drill New Well, horizontally"
34081207080000,40.2446836646854,-80.8080929888128,ASCENT RESOURCES UTICA LLC,08/04/2017,07/07/2017,HX,aPATT031156,True,aPATT031156,RTAF,OG_R,EOUT,"Drill New Well, horizontally"
34129202620000,39.5977210585566,-83.0511381926798,CHUCK HENRY ENERGY LLC,08/03/2017,07/07/2017,RHX,aPATT031157,True,aPATT031157,RTAF,OG_R,POOL,"Reissue new well, horizontally"
34083245350000,40.3539641745899,-82.4599961157038,MASON DRILLING INC,08/23/2017,07/28/2017,PA,aPATT031283,True,aPATT031283,CTR,OG_R,,Plug and Abandon
34127257450000,39.6773108194779,-82.364923524904,BELL OIL,10/24/2017,08/24/2017,PA,aPATT031284,True,aPATT031284,SERV,OG_R,,Plug and Abandon
34117240530000,40.6231497649836,-82.6609519578319,MARAM ENERGY INC,08/23/2017,07/28/2017,PA,aPATT031285,True,aPATT031285,SERV,OG_R,,Plug and Abandon
34151232810000,40.8678318488562,-81.3138537335812,ENERGY DEVELOPMENT CORPORATION,08/03/2017,07/07/2017,PA,aPATT031161,True,aPATT031161,SERV,OG_R,,Plug and Abandon
34089237730000,40.1487011287794,-82.225827225166,REDNET EXPLORATION LLC,07/24/2017,07/11/2017,PA,aPATT031162,True,aPATT031162,SERV,OG_R,,Plug and Abandon
34059245100000,40.0933189964805,-81.2922744294855,ASCENT RESOURCES UTICA LLC,08/02/2017,07/11/2017,NW,aPATT031171,False,aPATT031171,RTAF,OG_R,STRT,Drill New Well
34059245110000,40.0933210070004,-81.2922029064289,ASCENT RESOURCES UTICA LLC,08/02/2017,07/11/2017,NW,aPATT031172,False,aPATT031172,RTAF,OG_R,STRT,Drill New Well
34019227370000,40.6453510487733,-81.0977706102339,R E GAS DEVELOPMENT LLC,07/25/2017,07/12/2017,HX,aPATT031174,False,aPATT031174,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34019227380000,40.6454058960662,-81.0977658484747,R E GAS DEVELOPMENT LLC,07/25/2017,07/12/2017,HX,aPATT031175,False,aPATT031175,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34081207110000,40.2340471771861,-80.7787602491114,ASCENT RESOURCES UTICA LLC,08/04/2017,07/13/2017,HX,aPATT031185,True,aPATT031185,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34081207100000,40.2339922896778,-80.7787616626256,ASCENT RESOURCES UTICA LLC,08/04/2017,07/13/2017,HX,aPATT031186,True,aPATT031186,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34167292040000,39.4607251366225,-81.7979059100272,MURPHY OIL COMPANY INC,08/04/2017,07/14/2017,PA,aPATT031187,True,aPATT031187,SERV,OG_R,,Plug and Abandon
34121222350000,39.6151319905725,-81.3193874130574,BECK ENERGY CORPORATION,08/04/2017,07/17/2017,PA,aPATT031188,True,aPATT031188,SERV,OG_R,,Plug and Abandon
34081206940000,40.3424667037139,-80.6968322940445,ASCENT RESOURCES UTICA LLC,08/11/2017,07/17/2017,HX0,aPATT031189,True,aPATT031189,RTAF,OG_R,EOUT,"Drill New Well, horizontally Urban 5000"
34119241640000,39.9423527521058,-81.7641531627019,GOEHLER OIL & GAS LLC,08/21/2017,07/18/2017,PA,aPATT031190,True,aPATT031190,SERV,OG_R,,Plug and Abandon
34139207700000,40.5906977193298,-82.4782561805367,BI JOE DEVELOPMENT INC,07/27/2017,07/20/2017,NW,aPATT031211,False,aPATT031211,RTAF,OG_R,POOL,Drill New Well
34055221570000,41.3735714201371,-81.1747504067579,DISCOVERY OIL AND GAS,08/14/2017,07/20/2017,NW,aPATT031212,False,aPATT031212,RTAF,OG_R,POOL,Drill New Well
34089261880000,40.0817059874925,-82.5771872642987,DAVID R HILL INC,08/18/2017,07/21/2017,NW,aPATT031214,False,aPATT031214,RTAF,OG_R,FWC,Drill New Well
34139207690000,40.574306045788,-82.5151438512595,BI JOE DEVELOPMENT INC,07/27/2017,07/21/2017,NW,aPATT031215,False,aPATT031215,RTAF,OG_R,EOUT,Drill New Well
34111247650000,39.6667667825801,-81.0092754790627,ECLIPSE RESOURCES I LP,07/28/2017,07/21/2017,HX,aPATT031216,False,aPATT031216,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34111247660000,39.6668167830609,-81.0093205963324,ECLIPSE RESOURCES I LP,07/28/2017,07/21/2017,HX,aPATT031217,False,aPATT031217,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34111247750000,39.7833531317166,-80.9209841314589,ECLIPSE RESOURCES I LP,08/24/2017,07/21/2017,HX,aPATT031218,False,aPATT031218,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34111247670000,39.666714037009,-81.0092304205004,ECLIPSE RESOURCES I LP,07/28/2017,07/21/2017,HX,aPATT031219,False,aPATT031219,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34111247760000,39.7832987130105,-80.9210209521493,ECLIPSE RESOURCES I LP,08/24/2017,07/21/2017,HX,aPATT031220,False,aPATT031220,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34121246270000,39.8727927393218,-81.3348223894324,ANTERO RESOURCES CORPORATION,07/31/2017,07/21/2017,NW,aPATT031221,False,aPATT031221,RTAF,OG_R,STRT,Drill New Well
34121246280000,39.8728815547508,-81.3346427492717,ANTERO RESOURCES CORPORATION,07/31/2017,07/21/2017,NW,aPATT031222,False,aPATT031222,RTAF,OG_R,STRT,Drill New Well
34121246290000,39.8728142746543,-81.3347792721578,ANTERO RESOURCES CORPORATION,07/31/2017,07/21/2017,NW,aPATT031223,True,aPATT031223,RTAF,OG_R,STRT,Drill New Well
34121246300000,39.8728357745448,-81.3347325923969,ANTERO RESOURCES CORPORATION,07/31/2017,07/21/2017,NW,aPATT031224,True,aPATT031224,RTAF,OG_R,STRT,Drill New Well
34121246310000,39.872857309844,-81.3346894750678,ANTERO RESOURCES CORPORATION,07/31/2017,07/21/2017,NW,aPATT031225,True,aPATT031225,RTAF,OG_R,STRT,Drill New Well
34013212770000,40.1267412746373,-80.7533174540975,GULFPORT ENERGY CORPORATION,08/17/2017,07/21/2017,NW,aPATT031226,False,aPATT031226,RTAF,OG_R,STRT,Drill New Well
34013212780000,40.1267420710546,-80.7533710811471,GULFPORT ENERGY CORPORATION,08/17/2017,07/21/2017,NW,aPATT031227,True,aPATT031227,RTAF,OG_R,STRT,Drill New Well
34013212790000,40.1010093957554,-80.7632896530595,GULFPORT ENERGY CORPORATION,08/17/2017,07/21/2017,NW,aPATT031228,True,aPATT031228,RTAF,ST_R,STRT,Drill New Well
34013212800000,40.1024363743345,-80.8597837006949,GULFPORT ENERGY CORPORATION,08/17/2017,07/21/2017,NW,aPATT031229,True,aPATT031229,RTAF,ST_R,STRT,Drill New Well
34013212810000,40.1010917322158,-80.7632875907328,GULFPORT ENERGY CORPORATION,08/17/2017,07/21/2017,NW,aPATT031230,True,aPATT031230,RTAF,ST_R,STRT,Drill New Well
34111247710000,39.7585924938329,-81.0508821517787,GULFPORT ENERGY CORPORATION,08/18/2017,07/21/2017,NW,aPATT031231,True,aPATT031231,RTAF,OG_R,STRT,Drill New Well
34111247720000,39.7586250376026,-81.0508494586844,GULFPORT ENERGY CORPORATION,08/18/2017,07/21/2017,NW,aPATT031232,True,aPATT031232,RTAF,OG_R,STRT,Drill New Well
34111247730000,39.7586575813629,-81.0508167655595,GULFPORT ENERGY CORPORATION,08/18/2017,07/21/2017,NW,aPATT031233,True,aPATT031233,RTAF,OG_R,STRT,Drill New Well
34111247740000,39.7586873800903,-81.0507841294877,GULFPORT ENERGY CORPORATION,08/18/2017,07/21/2017,NW,aPATT031234,True,aPATT031234,RTAF,OG_R,STRT,Drill New Well
34013212820000,40.1267471718829,-80.7531599405801,GULFPORT ENERGY CORPORATION,08/17/2017,07/21/2017,NW,aPATT031235,True,aPATT031235,RTAF,OG_R,STRT,Drill New Well
34013212830000,40.1267451707588,-80.7532100616644,GULFPORT ENERGY CORPORATION,08/17/2017,07/21/2017,NW,aPATT031236,True,aPATT031236,RTAF,OG_R,STRT,Drill New Well
34013212840000,40.1267432227103,-80.7532637578825,GULFPORT ENERGY CORPORATION,08/17/2017,07/21/2017,NW,aPATT031237,True,aPATT031237,RTAF,OG_R,STRT,Drill New Well
34067215350000,40.2075994715504,-81.1211431909121,ASCENT RESOURCES UTICA LLC,08/21/2017,07/24/2017,HX,aPATT031247,True,aPATT031247,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34059245180000,39.9944629840124,-81.3470547531514,ECLIPSE RESOURCES I LP,08/29/2017,07/24/2017,HX,aPATT031248,False,aPATT031248,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34059245160000,39.9944645611525,-81.347215344846,ECLIPSE RESOURCES I LP,08/22/2017,07/24/2017,HX,aPATT031249,False,aPATT031249,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34059245170000,39.9944637550861,-81.3471332646456,ECLIPSE RESOURCES I LP,08/22/2017,07/24/2017,HX,aPATT031250,False,aPATT031250,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34059214680000,40.1150748185702,-81.6047542885835,KENOIL LLC,08/21/2017,07/24/2017,PA,aPATT031251,True,aPATT031251,SERV,OG_R,,Plug and Abandon
34155241010000,41.4191749106859,-80.8842852218658,US ENERGY OH LLC,08/01/2017,07/25/2017,HX,aPATT031252,False,aPATT031252,RT,OG_R,POOL,"Drill New Well, horizontally"
34157248860000,40.4346594297226,-81.6870877728342,RHDK OIL & GAS LLC/DBA RED HILL,08/23/2017,07/26/2017,PA,aPATT031270,True,aPATT031270,SERV,OG_R,,Plug and Abandon
34067205680000,40.3199812491159,-81.2289452582575,RHDK OIL & GAS LLC/DBA RED HILL,08/23/2017,07/26/2017,PA,aPATT031271,True,aPATT031271,SERV,OG_R,,Plug and Abandon
34067205180000,40.2186221906755,-81.2582303564147,RHDK OIL & GAS LLC/DBA RED HILL,08/23/2017,07/26/2017,PA,aPATT031272,True,aPATT031272,SERV,OG_R,,Plug and Abandon
34067215370000,40.2074893853401,-81.1211203983498,ASCENT RESOURCES UTICA LLC,08/25/2017,08/03/2017,HX,aPATT031279,True,aPATT031279,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34067215360000,40.2075444501433,-81.1211335843661,ASCENT RESOURCES UTICA LLC,08/25/2017,08/03/2017,HX,aPATT031280,True,aPATT031280,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34067214710000,40.4140613976474,-81.1101816132223,CHESAPEAKE EXPLORATION LLC,08/21/2017,07/27/2017,HX,aPATT031281,True,aPATT031281,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34073236070000,39.5550481573325,-82.4665027523657,KILBARGER INVESTMENTS INC,11/17/2017,10/10/2017,UC0,aPATT031282,False,aPATT031282,RTAF,OG_R,ESPW,Drill New Well Urban  5000
34081207180000,40.3458945123864,-80.6786195887974,ASCENT RESOURCES UTICA LLC,08/18/2017,07/20/2017,HX0,aPATT031208,True,aPATT031208,RTAF,OG_R,NWC,"Drill New Well, horizontally Urban 5000"
34081207170000,40.3459493989788,-80.6786180905481,ASCENT RESOURCES UTICA LLC,08/18/2017,07/20/2017,HX0,aPATT031209,True,aPATT031209,RTAF,OG_R,NWC,"Drill New Well, horizontally Urban 5000"
34077201120000,41.2468451308435,-82.5854566802679,CHAPIN & CHAPIN LLC,08/18/2017,07/20/2017,PA,aPATT031210,True,aPATT031210,SERV,OG_R,,Plug and Abandon
34157255340000,40.3109967975817,-81.2804871769206,CHEVRON APPALACHIA LLC,09/06/2017,08/11/2017,NW,aPATT031349,True,aPATT031349,RTAF,ST_R,STRT,Drill New Well
34157255240000,40.3109863946577,-81.2805411544397,CHEVRON APPALACHIA LLC,09/05/2017,08/11/2017,NW,aPATT031350,True,aPATT031350,RTAF,ST_R,STRT,Drill New Well
34133211230000,41.1177850285986,-81.1609029943296,ENERVEST OPERATING LLC,09/05/2017,08/11/2017,PA,aPATT031351,True,aPATT031351,SERV,OG_R,,Plug and Abandon
34157241070000,40.4542501715402,-81.2766934027285,ENERVEST OPERATING LLC,09/05/2017,08/11/2017,PA,aPATT031352,True,aPATT031352,SERV,OG_R,,Plug and Abandon
34099213720000,40.9425365767744,-80.7055776737873,ENERVEST OPERATING LLC,09/05/2017,08/11/2017,PA,aPATT031353,True,aPATT031353,SERV,OG_R,,Plug and Abandon
34157242110000,40.6059038695061,-81.4668810769065,ENERVEST OPERATING LLC,09/05/2017,08/11/2017,PA,aPATT031354,True,aPATT031354,SERV,OG_R,,Plug and Abandon
34029204650000,40.7864573991578,-81.0254700942612,FOLTZ & FOLTZ LTD PARTNERSHIP,09/05/2017,08/11/2017,PA,aPATT031355,True,aPATT031355,SERV,OG_R,,Plug and Abandon
34103210260000,41.2046054182034,-81.7963754728843,LANDMARK 4 LLC,09/05/2017,08/11/2017,PA,aPATT031356,True,aPATT031356,SERV,OG_R,,Plug and Abandon
34103213020000,41.2061110783166,-81.8020507375779,LANDMARK 4 LLC,09/05/2017,08/11/2017,PA,aPATT031357,True,aPATT031357,SERV,OG_R,,Plug and Abandon
34045206740000,39.8896041351583,-82.4872778956147,NGO DEVELOPMENT CORP.,08/24/2017,08/03/2017,PA,aPATT031303,True,aPATT031303,SERV,OG_R,,Plug and Abandon
34127265890000,39.874801496959,-82.3944503393932,NGO DEVELOPMENT CORP.,08/25/2017,08/03/2017,PA,aPATT031304,True,aPATT031304,SERV,OG_R,,Plug and Abandon
34127268790000,39.835448978161,-82.3814951128438,NGO DEVELOPMENT CORP.,08/24/2017,08/03/2017,PA,aPATT031305,True,aPATT031305,SERV,OG_R,,Plug and Abandon
34127239450000,39.8324951031311,-82.3440772258779,NGO DEVELOPMENT CORP.,08/25/2017,08/03/2017,PA,aPATT031306,True,aPATT031306,SERV,OG_R,,Plug and Abandon
34013205350000,39.8717840236724,-81.1161209528358,NGO DEVELOPMENT CORP.,08/24/2017,08/03/2017,PA,aPATT031307,True,aPATT031307,SERV,OG_R,,Plug and Abandon
34089223130000,40.138237914461,-82.2419624811829,McQUEEN KEVIN L,08/14/2017,08/03/2017,PA,aPATT031308,True,aPATT031308,SERV,OG_R,,Plug and Abandon
34089223320000,40.138175529925,-82.2448238414015,McQUEEN KEVIN L,08/14/2017,08/03/2017,RP,aPATT031309,True,aPATT031309,SERV,OG_R,,Reissue Plug & Abandon
34089223440000,40.139238466442,-82.2413328745759,McQUEEN KEVIN L,08/14/2017,08/03/2017,PA,aPATT031310,True,aPATT031310,SERV,OG_R,,Plug and Abandon
34089223450000,40.140569517361,-82.2412027279655,McQUEEN KEVIN L,08/14/2017,08/03/2017,RP,aPATT031311,True,aPATT031311,SERV,OG_R,,Reissue Plug & Abandon
34089224150000,40.1390678501959,-82.2449099673781,McQUEEN KEVIN L,08/14/2017,08/03/2017,PA,aPATT031312,True,aPATT031312,SERV,OG_R,,Plug and Abandon
34089224560000,40.138434362647,-82.2439287826215,McQUEEN KEVIN L,08/14/2017,08/03/2017,PA,aPATT031313,True,aPATT031313,SERV,OG_R,,Plug and Abandon
34013212910000,39.9205872952366,-80.8605939178865,XTO ENERGY INC.,08/29/2017,08/04/2017,HX,aPATT031314,False,aPATT031314,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34169230910000,40.8369600840376,-81.9716370020633,JAMES R SMAIL INC,10/24/2017,08/07/2017,PA,aPATT031316,True,aPATT031316,SERV,OG_R,,Plug and Abandon
34029217270100,40.7795676622039,-80.6086035263378,GEOPETRO LLC,08/14/2017,08/07/2017,TA3,aPATT031317,True,aPATT031317,NT,OG_R,TI,Temporary Inactive Well Status 3rd Year
34029217130000,40.6861521770471,-80.7051399658416,GEOPETRO LLC,08/14/2017,08/07/2017,TA3,aPATT031318,True,aPATT031318,NT,OG_R,TI,Temporary Inactive Well Status 3rd Year
34029203920000,40.8710585500821,-81.0184179996415,WATSON SHAWN D,08/29/2017,08/07/2017,PA,aPATT031319,True,aPATT031319,SERV,OG_R,,Plug and Abandon
34029617420000,40.8645413822376,-81.0504892202264,WATSON SHAWN D,08/29/2017,08/07/2017,PA,aPATT031320,True,aPATT031320,SERV,OG_R,,Plug and Abandon
34139206030000,40.6219282645797,-82.6069871047863,FISHBURN PRODUCING INC,09/18/2017,08/07/2017,RP,aPATT031321,True,aPATT031321,SERV,OG_R,,Reissue Plug & Abandon
34067214670000,40.2441148132078,-80.9191692846605,ERIC PETROLEUM CORP,08/29/2017,08/07/2017,RN,aPATT031322,True,aPATT031322,SERV,OG_R,,Reissue New Well
34089217260000,40.1672513746401,-82.2084832190076,PORTERFIELD NELSON BUD,08/14/2017,08/08/2017,PA,aPATT031323,True,aPATT031323,SERV,OG_R,,Plug and Abandon
34089216490000,40.1652519026545,-82.2091427942942,PORTERFIELD NELSON BUD,08/14/2017,08/08/2017,PA,aPATT031324,True,aPATT031324,SERV,OG_R,,Plug and Abandon
34089216230000,40.1653707722536,-82.2105948892892,PORTERFIELD NELSON BUD,08/14/2017,08/08/2017,PA,aPATT031325,True,aPATT031325,SERV,OG_R,,Plug and Abandon
34013212850000,40.1267381747861,-80.7534784735664,GULFPORT ENERGY CORPORATION,08/25/2017,08/08/2017,NW,aPATT031326,False,aPATT031326,RTAF,OG_R,STRT,Drill New Well
34013212860000,40.1267401229326,-80.7534247773583,GULFPORT ENERGY CORPORATION,08/25/2017,08/08/2017,NW,aPATT031327,False,aPATT031327,RTAF,OG_R,STRT,Drill New Well
34163209510000,39.2429616831571,-82.6322601305707,COLUMBIA GAS TRANSMISSION LLC,08/21/2017,08/08/2017,NX,aPATT031328,True,aPATT031328,RTAF,GS_R,POOL,"Drill New Well, directionally"
34163209520000,39.2451745988091,-82.64165652258,COLUMBIA GAS TRANSMISSION LLC,08/21/2017,08/08/2017,NX,aPATT031329,True,aPATT031329,RTAF,GS_R,,"Drill New Well, directionally"
34059245070000,40.0933184990967,-81.2924889009038,ASCENT RESOURCES UTICA LLC,09/05/2017,08/09/2017,HX,aPATT031330,True,aPATT031330,RTAF,OG_R,POOL,"Drill New Well, horizontally"
34133244710000,41.233464254745,-81.0686166101561,J WELL SERVICE INC,08/16/2017,08/09/2017,NW,aPATT031331,False,aPATT031331,RTAF,OG_R,POOL,Drill New Well
34093212000000,41.3477569737519,-81.8852190416502,GREEN ENERGY INC,09/05/2017,08/11/2017,PA,aPATT031336,True,aPATT031336,SERV,OG_R,,Plug and Abandon
34093212010000,41.3448616144867,-81.8826967464195,GREEN ENERGY INC,09/05/2017,08/11/2017,PA,aPATT031337,True,aPATT031337,SERV,OG_R,,Plug and Abandon
34157255220000,40.3110662583114,-81.2805647965812,CHEVRON APPALACHIA LLC,09/05/2017,08/11/2017,NW,aPATT031338,False,aPATT031338,RTAF,OG_R,STRT,Drill New Well
34157255230000,40.3110739165914,-81.2805108691341,CHEVRON APPALACHIA LLC,09/05/2017,08/11/2017,NW,aPATT031339,True,aPATT031339,RTAF,ST_R,STRT,Drill New Well
34157255250000,40.3110843195011,-81.2804568915396,CHEVRON APPALACHIA LLC,09/06/2017,08/11/2017,NW,aPATT031340,False,aPATT031340,RTAF,ST_R,STRT,Drill New Well
34157255260000,40.3110947607685,-81.2804064990663,CHEVRON APPALACHIA LLC,09/06/2017,08/11/2017,NW,aPATT031341,True,aPATT031341,RTAF,ST_R,STRT,Drill New Well
34157255270000,40.3111024189736,-81.280352571578,CHEVRON APPALACHIA LLC,09/06/2017,08/11/2017,NW,aPATT031342,True,aPATT031342,RTAF,ST_R,STRT,Drill New Well
34157255280000,40.3111101155396,-81.2803022292162,CHEVRON APPALACHIA LLC,09/06/2017,08/11/2017,NW,aPATT031343,True,aPATT031343,RTAF,ST_R,STRT,Drill New Well
34157255290000,40.3110406546309,-81.2802246097778,CHEVRON APPALACHIA LLC,09/06/2017,08/11/2017,NW,aPATT031344,True,aPATT031344,RTAF,ST_R,STRT,Drill New Well
34157255300000,40.3110302518313,-81.2802785873732,CHEVRON APPALACHIA LLC,09/06/2017,08/11/2017,NW,aPATT031345,True,aPATT031345,RTAF,ST_R,STRT,Drill New Well
34157255310000,40.3110225552757,-81.2803289296775,CHEVRON APPALACHIA LLC,09/06/2017,08/11/2017,NW,aPATT031346,True,aPATT031346,RTAF,ST_R,STRT,Drill New Well
34127257040000,39.6988451347819,-82.3041816295772,BELL OIL,09/12/2017,07/28/2017,PA,aPATT031286,True,aPATT031286,CT,OG_R,,Plug and Abandon
34111200420000,39.7376739695522,-81.0812112299547,WHITACRE ENTERPRISES INC,08/23/2017,07/31/2017,PA,aPATT031290,True,aPATT031290,SERV,OG_R,,Plug and Abandon
34083236400000,40.458976364973,-82.2549265581541,CAMPHIRE GEORGE E.,08/23/2017,07/31/2017,PA,aPATT031291,True,aPATT031291,SERV,OG_R,,Plug and Abandon
34169237320000,40.7792087604261,-82.0782564604649,JAMES R SMAIL INC,08/23/2017,07/31/2017,PA,aPATT031292,True,aPATT031292,SERV,OG_R,,Plug and Abandon
34067213670000,40.1924272712689,-81.2069642173925,CLEARWATER ONE LLC,08/15/2017,07/31/2017,PA,aPATT031293,True,aPATT031293,SERV,SW_R,,Plug and Abandon
34151201940000,40.9279240672019,-81.3436483361027,GEITGEY DONALD W JR,08/23/2017,07/31/2017,PA,aPATT031294,True,aPATT031294,SERV,OG_R,,Plug and Abandon
34151203220000,40.7139334433303,-81.442017423117,GEITGEY DONALD W JR,08/23/2017,07/31/2017,PA,aPATT031295,True,aPATT031295,SERV,OG_R,,Plug and Abandon
34045215030000,39.8198297760578,-82.4150929343983,ARTEX OIL COMPANY,08/08/2017,08/01/2017,NW,aPATT031296,False,aPATT031296,RTAF,OG_R,EOUT,Drill New Well
